KEGG_Pathway,Num_genes
"ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110",2
"ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016",2
"ko00230,ko00240,map00230,map00240",2
"ko00230,ko00983,ko01100,map00230,map00983,map01100",2
"ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523",2
"ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230",2
"ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230",2
"ko00260,ko00564,ko01100,ko01110,map00260,map00564,map01100,map01110",2
"ko00260,ko00630,ko00670,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map00670,map01100,map01110,map01130,map01200",2
"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200",2
"ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230",2
"ko00260,ko01100,ko01110,ko01120,ko01230,map00260,map01100,map01110,map01120,map01230",2
"ko00260,map00260",2
"ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230",2
"ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230",2
"ko00270,ko00450,ko00920,ko01100,ko01110,ko01130,ko01230,map00270,map00450,map00920,map01100,map01110,map01130,map01230",2
"ko00270,ko00480,ko01100,map00270,map00480,map01100",2
"ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230",2
"ko00280,ko00410,ko00562,ko00640,ko01100,ko01200,map00280,map00410,map00562,map00640,map01100,map01200",2
"ko00280,ko01100,map00280,map01100",2
"ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230",2
"ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230",2
"ko00330,ko00332,ko01100,ko01110,ko01130,ko01230,map00330,map00332,map01100,map01110,map01130,map01230",2
"ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230",2
"ko00330,ko00360,ko00380,ko00627,ko00643,ko01120,map00330,map00360,map00380,map00627,map00643,map01120",2
"ko00330,map00330",2
"ko00340,ko00350,ko00360,ko00400,ko00401,ko00960,ko01100,ko01110,ko01130,ko01230,map00340,map00350,map00360,map00400,map00401,map00960,map01100,map01110,map01130,map01230",2
"ko00340,ko01100,map00340,map01100",2
"ko00450,map00450",2
"ko00480,ko00590,ko04918,map00480,map00590,map04918",2
"ko00520,ko00550,ko01100,map00520,map00550,map01100",2
"ko00520,ko01100,ko01130,map00520,map01100,map01130",2
"ko00562,map00562",2
"ko00564,ko01100,ko01110,map00564,map01100,map01110",2
"ko00564,ko01110,map00564,map01110",2
"ko00620,ko00680,ko00710,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00710,map00720,map01100,map01120,map01200",2
"ko00620,map00620",2
"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523",2
"ko00670,ko00970,map00670,map00970",2
"ko00730,ko01100,map00730,map01100",2
"ko00770,ko01100,map00770,map01100",2
"ko00785,ko01100,map00785,map01100",2
"ko00790,ko01100,ko04122,map00790,map01100,map04122",2
"ko00900,ko01110,map00900,map01110",2
"ko01040,map01040",2
"ko02010,ko02020,ko05152,map02010,map02020,map05152",2
"ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111",2
"ko03008,map03008",2
"ko03013,map03013",2
"ko03030,ko03430,ko03440,map03030,map03430,map03440",2
"ko03030,ko04112,map03030,map04112",2
"ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko03320,ko04068,ko04151,ko04152,ko04910,ko04920,ko04922,ko04931,ko04964,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map03320,map04068,map04151,map04152,map04910,map04920,map04922,map04931,map04964",1
"ko00010,ko00030,ko00051,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130",1
"ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130",1
"ko00010,ko00030,ko00051,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00051,map00500,map00520,map01100,map01110,map01120,map01130,map01200",1
"ko00010,ko00030,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130",1
"ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200",1
"ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130",1
"ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",1
"ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230",1
"ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230",1
"ko00010,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00520,map01100,map01110,map01120,map01130,map01200",1
"ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066",1
"ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010",1
"ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230",1
"ko00010,ko01120,map00010,map01120",1
"ko00020,ko00270,ko00620,ko00630,ko00680,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00680,map00710,map00720,map01100,map01110,map01120,map01130,map01200",1
"ko00020,ko00310,ko00380,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map00380,map01100,map01110,map01120,map01130,map01200",1
"ko00020,ko00480,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146",1
"ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146",1
"ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211",1
"ko00020,ko00630,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map01100,map01110,map01120,map01130,map01200,map01210,map01230",1
"ko00020,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map01100,map01110,map01120,map01130,map01200,map01210,map01230",1
"ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230",1
"ko00030,ko00053,ko00930,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,ko04146,ko04213,ko05014,ko05016,ko05020,map00030,map00053,map00930,map01100,map01110,map01120,map01130,map01200,map01220,map04146,map04213,map05014,map05016,map05020",1
"ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230",1
"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,ko05230,map00030,map00480,map01100,map01110,map01120,map01130,map01200,map05230",1
"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200",1
"ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230",1
"ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200",1
"ko00040,ko00051,ko00053,ko00520,ko01100,ko02020,map00040,map00051,map00053,map00520,map01100,map02020",1
"ko00040,ko00051,ko01100,map00040,map00051,map01100",1
"ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,map00040,map00052,map00500,map00520,map01100,map01130",1
"ko00040,ko00053,ko01100,ko01120,map00040,map00053,map01100,map01120",1
"ko00040,map00040",1
"ko00051,ko00500,ko00520,ko01100,map00051,map00500,map00520,map01100",1
"ko00051,ko00520,ko01100,ko01110,ko01130,ko02025,map00051,map00520,map01100,map01110,map01130,map02025",1
"ko00051,ko01120,map00051,map01120",1
"ko00052,ko00500,ko01100,map00052,map00500,map01100",1
"ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920",1
"ko00061,ko00333,ko00780,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01100,map01130,map01212",1
"ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212",1
"ko00061,ko01100,ko01212,map00061,map01100,map01212",1
"ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020",1
"ko00071,ko00280,ko00281,ko00310,ko00360,ko00362,ko00380,ko00410,ko00627,ko00640,ko00650,ko00903,ko00930,ko01100,ko01110,ko01120,ko01130,ko01212,map00071,map00280,map00281,map00310,map00360,map00362,map00380,map00410,map00627,map00640,map00650,map00903,map00930,map01100,map01110,map01120,map01130,map01212",1
"ko00071,ko00280,ko00281,ko00310,ko00362,ko00380,ko00410,ko00640,ko00650,ko00903,ko00930,ko01040,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00071,map00280,map00281,map00310,map00362,map00380,map00410,map00640,map00650,map00903,map00930,map01040,map01100,map01110,map01120,map01130,map01200,map01212",1
"ko00071,ko00310,ko00362,ko00380,ko01100,ko01120,ko01130,map00071,map00310,map00362,map00380,map01100,map01120,map01130",1
"ko00071,ko00362,ko00650,ko01100,ko01120,ko01200,ko01212,map00071,map00362,map00650,map01100,map01120,map01200,map01212",1
"ko00071,ko00380,ko00627,ko01120,map00071,map00380,map00627,map01120",1
"ko00071,ko01100,ko01212,map00071,map01100,map01212",1
"ko00130,ko00350,ko00360,ko01100,map00130,map00350,map00360,map01100",1
"ko00130,ko00400,ko01100,ko01110,map00130,map00400,map01100,map01110",1
"ko00130,ko00471,ko01100,ko01110,map00130,map00471,map01100,map01110",1
"ko00190,ko00860,ko01100,ko01110,ko02020,ko04714,map00190,map00860,map01100,map01110,map02020,map04714",1
"ko00190,ko00860,ko01100,ko01110,ko04714,map00190,map00860,map01100,map01110,map04714",1
"ko00190,ko01100,ko04714,map00190,map01100,map04714",1
"ko00196,ko00770,ko01100,map00196,map00770,map01100",1
"ko00220,ko00250,ko00290,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00290,map01100,map01110,map01130,map01210,map01230",1
"ko00220,ko00250,ko00430,ko00910,ko01100,map00220,map00250,map00430,map00910,map01100",1
"ko00220,ko00250,ko00471,ko01100,ko04724,ko04727,ko04964,ko05206,ko05230,map00220,map00250,map00471,map01100,map04724,map04727,map04964,map05206,map05230",1
"ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,ko05418,map00220,map00250,map01100,map01110,map01130,map01230,map05418",1
"ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,map00220,map00250,map01100,map01110,map01130,map01230",1
"ko00220,ko01100,ko01110,ko01130,map00220,map01100,map01110,map01130",1
"ko00220,ko01100,ko01230,map00220,map01100,map01230",1
"ko00220,ko01210,ko01230,map00220,map01210,map01230",1
"ko00230,ko00240,ko00270,ko00760,ko01100,ko01110,map00230,map00240,map00270,map00760,map01100,map01110",1
"ko00230,ko00240,ko00760,ko00770,ko01100,map00230,map00240,map00760,map00770,map01100",1
"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440",1
"ko00230,ko00240,ko03018,map00230,map00240,map03018",1
"ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130",1
"ko00230,ko00250,ko01100,map00230,map00250,map01100",1
"ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130",1
"ko00230,ko00670,ko01100,ko01110,ko01130,ko01523,map00230,map00670,map01100,map01110,map01130,map01523",1
"ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130",1
"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130",1
"ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110",1
"ko00230,ko01100,ko05340,map00230,map01100,map05340",1
"ko00230,ko02025,map00230,map02025",1
"ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100",1
"ko00240,ko00983,ko01100,ko05219,map00240,map00983,map01100,map05219",1
"ko00240,map00240",1
"ko00250,ko00330,ko01100,ko01110,ko01130,map00250,map00330,map01100,map01110,map01130",1
"ko00250,ko00430,ko01100,map00250,map00430,map01100",1
"ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110",1
"ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931",1
"ko00250,map00250",1
"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01230",1
"ko00260,ko00270,ko00450,ko01100,ko01130,ko01230,map00260,map00270,map00450,map01100,map01130,map01230",1
"ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230",1
"ko00260,ko00270,ko01100,ko01130,ko01230,map00260,map00270,map01100,map01130,map01230",1
"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034",1
"ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523",1
"ko00260,ko00561,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00561,map00630,map01100,map01110,map01130,map01200",1
"ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200",1
"ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230",1
"ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230",1
"ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230",1
"ko00260,ko01100,map00260,map01100",1
"ko00270,ko00920,ko01100,ko01110,ko01230,map00270,map00920,map01100,map01110,map01230",1
"ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230",1
"ko00270,ko01100,ko01130,map00270,map01100,map01130",1
"ko00270,map00270",1
"ko00280,ko00290,ko01100,ko01110,ko01130,map00280,map00290,map01100,map01110,map01130",1
"ko00280,ko00410,ko00640,ko01100,map00280,map00410,map00640,map01100",1
"ko00280,ko00640,ko01100,ko01110,ko01130,map00280,map00640,map01100,map01110,map01130",1
"ko00281,map00281",1
"ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230",1
"ko00290,ko00660,ko00966,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map00966,map01100,map01110,map01210,map01230",1
"ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230",1
"ko00300,ko00550,map00300,map00550",1
"ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230",1
"ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230",1
"ko00300,ko01100,ko01130,ko01210,map00300,map01100,map01130,map01210",1
"ko00311,ko01130,map00311,map01130",1
"ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230",1
"ko00340,ko00630,ko01100,map00340,map00630,map01100",1
"ko00340,map00340",1
"ko00360,ko00362,ko00621,ko00622,ko01100,ko01120,ko01220,map00360,map00362,map00621,map00622,map01100,map01120,map01220",1
"ko00360,ko00380,ko00940,ko00983,ko01100,ko01110,map00360,map00380,map00940,map00983,map01100,map01110",1
"ko00360,ko00400,ko00790,ko01100,ko01230,map00360,map00400,map00790,map01100,map01230",1
"ko00360,ko00940,ko01100,ko01110,map00360,map00940,map01100,map01110",1
"ko00360,map00360",1
"ko00361,ko00362,ko00623,ko01100,ko01120,ko01220,map00361,map00362,map00623,map01100,map01120,map01220",1
